timestamp,x,y,z,utc,rm,dbm,buffer_voltage_mv,resistance,pwr_nw
1720536444.7529268,1.0,2.0,3.0,16:47:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536444.9291422,1.0,2.0,3.0,16:47:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536445.4376273,1.0,2.0,3.0,16:47:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536445.9452727,1.0,2.0,3.0,16:47:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536446.4781868,1.0,2.0,3.0,16:47:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536446.9683952,1.0,2.0,3.0,16:47:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536447.4904692,1.0,2.0,3.0,16:47:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536447.9931827,1.0,2.0,3.0,16:47:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536448.5083401,1.0,2.0,3.0,16:47:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536449.023835,1.0,2.0,3.0,16:47:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536449.5277061,1.0,2.0,3.0,16:47:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536450.0091054,1.0,2.0,3.0,16:47:31,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536450.5222487,1.0,2.0,3.0,16:47:31,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536451.0382795,1.0,2.0,3.0,16:47:32,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536451.555807,1.0,2.0,3.0,16:47:32,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536452.0714664,1.0,2.0,3.0,16:47:33,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536452.589713,1.0,2.0,3.0,16:47:33,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536453.072701,1.0,2.0,3.0,16:47:34,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536453.5846534,1.0,2.0,3.0,16:47:34,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536454.1033592,1.0,2.0,3.0,16:47:35,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536454.6158,1.0,2.0,3.0,16:47:35,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536455.1594763,1.0,2.0,3.0,16:47:36,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536455.645904,1.0,2.0,3.0,16:47:36,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536456.145244,1.0,2.0,3.0,16:47:37,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536456.6498134,1.0,2.0,3.0,16:47:37,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536457.1628401,1.0,2.0,3.0,16:47:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2097408
1720536457.6740625,1.0,2.0,3.0,16:47:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536458.1478424,1.0,2.0,3.0,16:47:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536458.6746757,1.0,2.0,3.0,16:47:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536459.1864657,1.0,2.0,3.0,16:47:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536459.6364198,1.0,2.0,3.0,16:47:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2097408
1720536460.2053838,1.0,2.0,3.0,16:47:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2097408
1720536460.715587,1.0,2.0,3.0,16:47:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536461.2237089,1.0,2.0,3.0,16:47:42,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536461.7344038,1.0,2.0,3.0,16:47:42,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536462.2378995,1.0,2.0,3.0,16:47:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536462.7523358,1.0,2.0,3.0,16:47:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536463.2746317,1.0,2.0,3.0,16:47:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536463.7982829,1.0,2.0,3.0,16:47:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536464.305688,1.0,2.0,3.0,16:47:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536464.818819,1.0,2.0,3.0,16:47:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536465.3335133,1.0,2.0,3.0,16:47:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536465.8575115,1.0,2.0,3.0,16:47:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536466.3029084,1.0,2.0,3.0,16:47:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536466.857972,1.0,2.0,3.0,16:47:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536467.3698921,1.0,2.0,3.0,16:47:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536467.8838308,1.0,2.0,3.0,16:47:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536468.362745,1.0,2.0,3.0,16:47:49,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536468.8763046,1.0,2.0,3.0,16:47:49,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536469.3926551,1.0,2.0,3.0,16:47:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536469.895119,1.0,2.0,3.0,16:47:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536470.40762,1.0,2.0,3.0,16:47:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536470.9203568,1.0,2.0,3.0,16:47:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536471.4276376,1.0,2.0,3.0,16:47:52,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536471.9104826,1.0,2.0,3.0,16:47:52,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536472.424673,1.0,2.0,3.0,16:47:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536472.9397533,1.0,2.0,3.0,16:47:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536473.4652667,1.0,2.0,3.0,16:47:54,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536473.9767377,1.0,2.0,3.0,16:47:55,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2105814
1720536474.4737117,1.0,2.0,3.0,16:47:55,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536474.9301116,1.0,2.0,3.0,16:47:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536475.4824517,1.0,2.0,3.0,16:47:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536475.9964461,1.0,2.0,3.0,16:47:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536476.5104501,1.0,2.0,3.0,16:47:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536477.0384023,1.0,2.0,3.0,16:47:58,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536477.5318453,1.0,2.0,3.0,16:47:58,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536478.0632215,1.0,2.0,3.0,16:47:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536478.5683959,1.0,2.0,3.0,16:47:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536479.023072,1.0,2.0,3.0,16:48:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536479.607506,1.0,2.0,3.0,16:48:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536480.1288157,1.0,2.0,3.0,16:48:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536480.6645014,1.0,2.0,3.0,16:48:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536481.1311042,1.0,2.0,3.0,16:48:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536481.6407669,1.0,2.0,3.0,16:48:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536482.1828115,1.0,2.0,3.0,16:48:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536482.7232485,1.0,2.0,3.0,16:48:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536483.112436,1.0,2.0,3.0,16:48:04,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536483.6827414,1.0,2.0,3.0,16:48:04,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536484.2019496,1.0,2.0,3.0,16:48:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536484.7320566,1.0,2.0,3.0,16:48:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536485.236238,1.0,2.0,3.0,16:48:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,401878
1720536485.7556942,1.0,2.0,3.0,16:48:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536486.2188826,1.0,2.0,3.0,16:48:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536486.704657,1.0,2.0,3.0,16:48:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536487.2554421,1.0,2.0,3.0,16:48:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536487.7335203,1.0,2.0,3.0,16:48:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536488.268754,1.0,2.0,3.0,16:48:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536488.8380752,1.0,2.0,3.0,16:48:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536489.2828295,1.0,2.0,3.0,16:48:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536489.774233,1.0,2.0,3.0,16:48:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536490.288658,1.0,2.0,3.0,16:48:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536490.8076494,1.0,2.0,3.0,16:48:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536491.3053927,1.0,2.0,3.0,16:48:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536491.8242788,1.0,2.0,3.0,16:48:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536492.325455,1.0,2.0,3.0,16:48:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536492.8248699,1.0,2.0,3.0,16:48:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536493.3291929,1.0,2.0,3.0,16:48:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536493.8249693,1.0,2.0,3.0,16:48:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536494.3259182,1.0,2.0,3.0,16:48:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536494.8580098,1.0,2.0,3.0,16:48:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536495.334945,1.0,2.0,3.0,16:48:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536495.8571002,1.0,2.0,3.0,16:48:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536496.3586752,1.0,2.0,3.0,16:48:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536496.8545752,1.0,2.0,3.0,16:48:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536497.3417587,1.0,2.0,3.0,16:48:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
1720536497.8759356,1.0,2.0,3.0,16:48:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,2097152,11292,2149380
